match_id,balls_per_over,team1,team2,gender,season,date,venue,city,toss_winner,toss_decision,player_of_match,umpire1,umpire2,tv_umpire,match_referee,winner,winner_runs,winner_wickets,outcome,bowl_out,reserve_umpire,event,match_number,method,eliminator,toss_uncontested
1031665,6,West Indies,England,male,2017,2017-09-16,Riverside Ground,Chester-le-Street,England,field,SP Narine,RT Robinson,MA Gough,RJ Bailey,J Srinath,West Indies,21,NA,NA,NA,AG Wharf,West Indies tour of England,NA,NA,NA,NA
1119502,6,India,Australia,male,2017/18,2017-10-10,Barsapara Cricket Stadium,Guwahati,Australia,field,JP Behrendorff,Nitin Menon,CK Nandan,C Shamshuddin,RB Richardson,Australia,NA,8,NA,NA,AK Chaudhary,Australia tour of India,2,NA,NA,NA
1119501,6,Australia,India,male,2017/18,2017-10-07,JSCA International Stadium Complex,Ranchi,India,field,Kuldeep Yadav,C Shamshuddin,Nitin Menon,AK Chaudhary,RB Richardson,India,NA,9,NA,NA,CK Nandan,Australia tour of India,1,D/L,NA,NA
1075507,6,South Africa,Bangladesh,male,2017/18,2017-10-26,Mangaung Oval,Bloemfontein,South Africa,bat,AB de Villiers,AT Holdstock,S George,BP Jele,RS Madugalle,South Africa,20,NA,NA,NA,A Paleker,Bangladesh tour of South Africa,1,NA,NA,NA
1075508,6,South Africa,Bangladesh,male,2017/18,2017-10-29,Senwes Park,Potchefstroom,Bangladesh,field,DA Miller,BP Jele,S George,AT Holdstock,RS Madugalle,South Africa,83,NA,NA,NA,A Paleker,Bangladesh tour of South Africa,2,NA,NA,NA
1120291,6,Sri Lanka,Pakistan,male,2017/18,2017-10-26,Sheikh Zayed Stadium,Abu Dhabi,Pakistan,field,Usman Shinwari,Shozab Raza,Ahsan Raza,Ahmed Shahab,AJ Pycroft,Pakistan,NA,7,NA,NA,Asif Yaqoob,Sri Lanka tour of United Arab Emirates and Pakistan,1,NA,NA,NA
1120292,6,Sri Lanka,Pakistan,male,2017/18,2017-10-27,Sheikh Zayed Stadium,Abu Dhabi,Pakistan,field,Shadab Khan,Ahmed Shahab,Shozab Raza,Ahsan Raza,AJ Pycroft,Pakistan,NA,2,NA,NA,Asif Yaqoob,Sri Lanka tour of United Arab Emirates and Pakistan,2,NA,NA,NA
1120293,6,Pakistan,Sri Lanka,male,2017/18,2017-10-29,Gaddafi Stadium,Lahore,Sri Lanka,field,Shoaib Malik,Ahmed Shahab,Ahsan Raza,Shozab Raza,AJ Pycroft,Pakistan,36,NA,NA,NA,Rashid Riaz,Sri Lanka tour of United Arab Emirates and Pakistan,3,NA,NA,NA
1120093,6,India,New Zealand,male,2017/18,2017-11-01,Arun Jaitley Stadium,Delhi,New Zealand,field,S Dhawan,C Shamshuddin,Nitin Menon,AK Chaudhary,BC Broad,India,53,NA,NA,NA,CK Nandan,New Zealand tour of India,1,NA,NA,NA
1120094,6,New Zealand,India,male,2017/18,2017-11-04,Saurashtra Cricket Association Stadium,Rajkot,New Zealand,bat,C Munro,AK Chaudhary,CK Nandan,C Shamshuddin,BC Broad,New Zealand,40,NA,NA,NA,Nitin Menon,New Zealand tour of India,2,NA,NA,NA
1120095,6,India,New Zealand,male,2017/18,2017-11-07,Greenfield International Stadium,Thiruvananthapuram,New Zealand,field,JJ Bumrah,AK Chaudhary,Nitin Menon,CK Nandan,BC Broad,India,6,NA,NA,NA,C Shamshuddin,New Zealand tour of India,3,NA,NA,NA
1122729,6,India,Sri Lanka,male,2017/18,2017-12-20,Barabati Stadium,Cuttack,Sri Lanka,field,YS Chahal,Nitin Menon,CK Nandan,AK Chaudhary,JJ Crowe,India,93,NA,NA,NA,AY Dandekar,Sri Lanka tour of India,1,NA,NA,NA
1122730,6,India,Sri Lanka,male,2017/18,2017-12-22,Holkar Cricket Stadium,Indore,Sri Lanka,field,RG Sharma,AK Chaudhary,CK Nandan,Nitin Menon,JJ Crowe,India,88,NA,NA,NA,AY Dandekar,Sri Lanka tour of India,2,NA,NA,NA
1122731,6,Sri Lanka,India,male,2017/18,2017-12-24,Wankhede Stadium,Mumbai,India,field,JD Unadkat,AK Chaudhary,Nitin Menon,CK Nandan,JJ Crowe,India,NA,5,NA,NA,AY Dandekar,Sri Lanka tour of India,3,NA,NA,NA
1117821,6,Pakistan,ICC World XI,male,2017/18,2017-09-12,Gaddafi Stadium,Lahore,ICC World XI,field,Babar Azam,Aleem Dar,Ahsan Raza,Shozab Raza,RB Richardson,Pakistan,20,NA,NA,NA,Ahmed Shahab,Independence Cup,1,NA,NA,NA
1117822,6,Pakistan,ICC World XI,male,2017/18,2017-09-13,Gaddafi Stadium,Lahore,Pakistan,bat,NLTC Perera,Ahmed Shahab,Shozab Raza,Ahsan Raza,RB Richardson,ICC World XI,NA,7,NA,NA,Asif Yaqoob,Independence Cup,2,NA,NA,NA
1117824,6,Pakistan,ICC World XI,male,2017/18,2017-09-15,Gaddafi Stadium,Lahore,ICC World XI,field,Ahmed Shehzad,Shozab Raza,Ahsan Raza,Ahmed Shahab,RB Richardson,Pakistan,33,NA,NA,NA,Khalid Mahmood,Independence Cup,3,NA,NA,NA
1229824,6,Isle of Man,Guernsey,male,2020,2020-08-21,College Field,St Peter Port,Isle of Man,bat,IDA Damarell,C Brooks,M Savage,NA,NA,Guernsey,NA,8,NA,NA,NA,Isle of Man tour of Guernsey,NA,NA,NA,NA
1198244,6,England,Pakistan,male,2020,2020-08-28,Old Trafford,Manchester,Pakistan,field,NA,AG Wharf,M Burns,MJ Saggers,Wayne Noon,NA,NA,NA,no result,NA,DJ Millns,Pakistan tour of England,1,NA,NA,NA
1198245,6,Pakistan,England,male,2020,2020-08-30,Old Trafford,Manchester,England,field,EJG Morgan,MJ Saggers,DJ Millns,M Burns,Wayne Noon,England,NA,5,NA,NA,AG Wharf,Pakistan tour of England,2,NA,NA,NA
1229820,6,Belgium,Luxembourg,male,2020,2020-08-29,Pierre Werner Cricket Ground,Walferdange,Belgium,bat,NA,NA,NA,NA,NA,Belgium,37,NA,NA,NA,NA,Luxembourg Twenty20 Tri-Series,3,NA,NA,NA
1229822,6,Belgium,Czech Republic,male,2020,2020-08-30,Pierre Werner Cricket Ground,Walferdange,Belgium,bat,NA,NA,NA,NA,NA,Belgium,87,NA,NA,NA,NA,Luxembourg Twenty20 Tri-Series,5,NA,NA,NA
1229823,6,Belgium,Luxembourg,male,2020,2020-08-30,Pierre Werner Cricket Ground,Walferdange,Belgium,bat,NA,NA,NA,NA,NA,Belgium,49,NA,NA,NA,NA,Luxembourg Twenty20 Tri-Series,6,NA,NA,NA
1198246,6,Pakistan,England,male,2020,2020-09-01,Old Trafford,Manchester,England,field,Mohammad Hafeez,M Burns,DJ Millns,AG Wharf,Wayne Noon,Pakistan,5,NA,NA,NA,MJ Saggers,Pakistan tour of England,3,NA,NA,NA
1198235,6,England,Australia,male,2020,2020-09-04,The Rose Bowl,Southampton,Australia,field,DJ Malan,MJ Saggers,AG Wharf,DJ Millns,BC Broad,England,2,NA,NA,NA,M Burns,Australia tour of England,1,NA,NA,NA
1198236,6,Australia,England,male,2020,2020-09-06,The Rose Bowl,Southampton,Australia,bat,JC Buttler,M Burns,DJ Millns,MJ Saggers,BC Broad,England,NA,6,NA,NA,AG Wharf,Australia tour of England,2,NA,NA,NA
1198237,6,England,Australia,male,2020,2020-09-08,The Rose Bowl,Southampton,Australia,field,MR Marsh,MJ Saggers,AG Wharf,DJ Millns,BC Broad,Australia,NA,5,NA,NA,M Burns,Australia tour of England,3,NA,NA,NA
1115799,6,New Zealand,West Indies,male,2017/18,2018-01-01,Bay Oval,Mount Maunganui,West Indies,field,NA,CM Brown,SB Haig,WR Knights,AJ Pycroft,NA,NA,NA,no result,NA,A Mehrotra,West Indies tour of New Zealand,2,NA,NA,NA
1235829,6,Bulgaria,Romania,male,2020/21,2020-10-16,Moara Vlasiei Cricket Ground,NA,Bulgaria,bat,Bakhtiar Tahiri,Syed Atif Naqvi,A Begg,NA,NA,Bulgaria,33,NA,NA,NA,NA,Balkan Cup,1,NA,NA,NA
1235830,6,Romania,Bulgaria,male,2020/21,2020-10-17,Moara Vlasiei Cricket Ground,NA,Romania,bat,R Satheesan,Dharmendra Manani,Taranjeet Singh,NA,NA,Romania,52,NA,NA,NA,NA,Balkan Cup,2,NA,NA,NA
1235832,6,Bulgaria,Romania,male,2020/21,2020-10-18,Moara Vlasiei Cricket Ground,NA,Bulgaria,bat,S Vashisht,Dharmendra Manani,IA De Silva,NA,NA,Romania,NA,6,NA,NA,NA,Balkan Cup,4,NA,NA,NA
1233464,6,Zimbabwe,Pakistan,male,2020/21,2020-11-07,Rawalpindi Cricket Stadium,NA,Zimbabwe,bat,Babar Azam,Asif Yaqoob,Aleem Dar,Rashid Riaz,Muhammad Javed,Pakistan,NA,6,NA,NA,Shozab Raza,Zimbabwe tour of Pakistan,1,NA,NA,NA
1233466,6,Zimbabwe,Pakistan,male,2020/21,2020-11-10,Rawalpindi Cricket Stadium,NA,Zimbabwe,bat,Usman Qadir,Aleem Dar,Ahsan Raza,Asif Yaqoob,Muhammad Javed,Pakistan,NA,8,NA,NA,Shozab Raza,Zimbabwe tour of Pakistan,3,NA,NA,NA
1233954,6,West Indies,New Zealand,male,2020/21,2020-11-27,Eden Park,Auckland,New Zealand,field,LH Ferguson,CM Brown,WR Knights,SB Haig,JJ Crowe,New Zealand,NA,5,NA,NA,JM Dempsey,West Indies tour of New Zealand,1,NA,NA,NA
1237122,6,South Africa,England,male,2020/21,2020-11-27,Newlands,Cape Town,England,field,JM Bairstow,A Paleker,AT Holdstock,BP Jele,AJ Pycroft,England,NA,5,NA,NA,S George,England tour of South Africa,1,NA,NA,NA
1237123,6,South Africa,England,male,2020/21,2020-11-29,Boland Park,Paarl,England,field,DJ Malan,AT Holdstock,S George,A Paleker,AJ Pycroft,England,NA,4,NA,NA,BP Jele,England tour of South Africa,2,NA,NA,NA
1233956,6,West Indies,New Zealand,male,2020/21,2020-11-30,Bay Oval,Mount Maunganui,New Zealand,field,NA,SB Haig,WR Knights,CM Brown,JJ Crowe,NA,NA,NA,no result,NA,Kim Cotton,West Indies tour of New Zealand,3,NA,NA,NA
1237124,6,South Africa,England,male,2020/21,2020-12-01,Newlands,Cape Town,South Africa,bat,DJ Malan,A Paleker,BP Jele,AT Holdstock,AJ Pycroft,England,NA,9,NA,NA,S George,England tour of South Africa,3,NA,NA,NA
1223952,6,India,Australia,male,2020/21,2020-12-04,Manuka Oval,Canberra,Australia,field,YS Chahal,RJ Tucker,SAJ Craig,P Wilson,DC Boon,India,11,NA,NA,NA,SJ Nogajski,India tour of Australia,1,NA,NA,NA
1223953,6,Australia,India,male,2020/21,2020-12-06,Sydney Cricket Ground,Sydney,India,field,HH Pandya,P Wilson,SJ Nogajski,RJ Tucker,DC Boon,India,NA,6,NA,NA,GA Abood,India tour of Australia,2,NA,NA,NA
1223954,6,Australia,India,male,2020/21,2020-12-08,Sydney Cricket Ground,Sydney,India,field,MJ Swepson,GA Abood,RJ Tucker,P Wilson,DC Boon,Australia,12,NA,NA,NA,SJ Nogajski,India tour of Australia,3,NA,NA,NA
1233959,6,Pakistan,New Zealand,male,2020/21,2020-12-18,Eden Park,Auckland,Pakistan,bat,JA Duffy,SB Haig,WR Knights,CM Brown,JJ Crowe,New Zealand,NA,5,NA,NA,A Mehrotra,Pakistan tour of New Zealand,1,NA,NA,NA
1233960,6,Pakistan,New Zealand,male,2020/21,2020-12-20,Seddon Park,Hamilton,Pakistan,bat,TG Southee,CM Brown,SB Haig,WR Knights,JJ Crowe,New Zealand,NA,9,NA,NA,A Mehrotra,Pakistan tour of New Zealand,2,NA,NA,NA
1233961,6,New Zealand,Pakistan,male,2020/21,2020-12-22,McLean Park,Napier,Pakistan,field,Mohammad Rizwan,CM Brown,WR Knights,SB Haig,JJ Crowe,Pakistan,NA,4,NA,NA,A Mehrotra,Pakistan tour of New Zealand,3,NA,NA,NA
1243019,6,Pakistan,South Africa,male,2020/21,2021-02-11,Gaddafi Stadium,Lahore,South Africa,field,Mohammad Rizwan,Ahsan Raza,Aleem Dar,Shozab Raza,Muhammad Javed,Pakistan,3,NA,NA,NA,Asif Yaqoob,South Africa tour of Pakistan,1,NA,NA,NA
1243020,6,Pakistan,South Africa,male,2020/21,2021-02-13,Gaddafi Stadium,Lahore,South Africa,field,D Pretorius,Asif Yaqoob,Shozab Raza,Ahsan Raza,Muhammad Javed,South Africa,NA,6,NA,NA,Rashid Riaz,South Africa tour of Pakistan,2,NA,NA,NA
1243021,6,South Africa,Pakistan,male,2020/21,2021-02-14,Gaddafi Stadium,Lahore,Pakistan,field,Mohammad Nawaz (3),Aleem Dar,Rashid Riaz,Ahsan Raza,Muhammad Javed,Pakistan,NA,4,NA,NA,Shozab Raza,South Africa tour of Pakistan,3,NA,NA,NA
1233971,6,New Zealand,Australia,male,2020/21,2021-02-22,Hagley Oval,Christchurch,Australia,field,DP Conway,CM Brown,CB Gaffaney,WR Knights,JJ Crowe,New Zealand,53,NA,NA,NA,SB Haig,Australia tour of New Zealand,1,NA,NA,NA
1233972,6,New Zealand,Australia,male,2020/21,2021-02-25,University Oval,Dunedin,Australia,field,MJ Guptill,CB Gaffaney,SB Haig,CM Brown,JJ Crowe,New Zealand,4,NA,NA,NA,WR Knights,Australia tour of New Zealand,2,NA,NA,NA
1233973,6,Australia,New Zealand,male,2020/21,2021-03-03,Westpac Stadium,Wellington,New Zealand,field,AC Agar,CB Gaffaney,WR Knights,SB Haig,JJ Crowe,Australia,64,NA,NA,NA,CM Brown,Australia tour of New Zealand,3,NA,NA,NA
1252066,6,Sri Lanka,West Indies,male,2020/21,2021-03-03,"Coolidge Cricket Ground, Antigua",Coolidge,West Indies,field,KA Pollard,GO Brathwaite,N Duguid,LS Reifer,RB Richardson,West Indies,NA,4,NA,NA,PA Gustard,Sri Lanka tour of West Indies,1,NA,NA,NA
1233974,6,Australia,New Zealand,male,2020/21,2021-03-05,Westpac Stadium,Wellington,Australia,bat,AJ Finch,CM Brown,WR Knights,CB Gaffaney,JJ Crowe,Australia,50,NA,NA,NA,SB Haig,Australia tour of New Zealand,4,NA,NA,NA
1252067,6,Sri Lanka,West Indies,male,2020/21,2021-03-05,"Coolidge Cricket Ground, Antigua",Coolidge,Sri Lanka,bat,PWH de Silva,LS Reifer,N Duguid,GO Brathwaite,RB Richardson,Sri Lanka,43,NA,NA,NA,PA Gustard,Sri Lanka tour of West Indies,2,NA,NA,NA
1233975,6,Australia,New Zealand,male,2020/21,2021-03-07,Sky Stadium,Wellington,Australia,bat,MJ Guptill,CB Gaffaney,WR Knights,SB Haig,JJ Crowe,New Zealand,NA,7,NA,NA,CM Brown,Australia tour of New Zealand,5,NA,NA,NA
1252068,6,Sri Lanka,West Indies,male,2020/21,2021-03-07,"Coolidge Cricket Ground, Antigua",Coolidge,Sri Lanka,bat,FA Allen,JS Wilson,PA Gustard,GO Brathwaite,RB Richardson,West Indies,NA,3,NA,NA,N Duguid,Sri Lanka tour of West Indies,3,NA,NA,NA
1243388,6,India,England,male,2020/21,2021-03-12,Narendra Modi Stadium,Ahmedabad,England,field,JC Archer,Nitin Menon,KN Ananthapadmanabhan,VK Sharma,J Srinath,England,NA,8,NA,NA,AK Chaudhary,India v England,1,NA,NA,NA
1243389,6,England,India,male,2020/21,2021-03-14,Narendra Modi Stadium,Ahmedabad,India,field,Ishan Kishan,AK Chaudhary,KN Ananthapadmanabhan,VK Sharma,J Srinath,India,NA,7,NA,NA,Nitin Menon,England tour of India,2,NA,NA,NA
1243390,6,India,England,male,2020/21,2021-03-16,Narendra Modi Stadium,Ahmedabad,England,field,JC Buttler,AK Chaudhary,VK Sharma,Nitin Menon,J Srinath,England,NA,8,NA,NA,KN Ananthapadmanabhan,England tour of India,3,NA,NA,NA
1252058,6,Afghanistan,Zimbabwe,male,2020/21,2021-03-17,Sheikh Zayed Stadium,Abu Dhabi,Zimbabwe,field,Rahmanullah Gurbaz,Aleem Dar,Izatullah Safi,Ahmed Shah Pakteen,RS Madugalle,Afghanistan,48,NA,NA,NA,Ahmed Shah Durrani,Zimbabwe tour of United Arab Emirates,1,NA,NA,NA
1243391,6,India,England,male,2020/21,2021-03-18,Narendra Modi Stadium,Ahmedabad,England,field,SA Yadav,KN Ananthapadmanabhan,Nitin Menon,VK Sharma,J Srinath,India,8,NA,NA,NA,AK Chaudhary,England tour of India,4,NA,NA,NA
1252059,6,Afghanistan,Zimbabwe,male,2020/21,2021-03-19,Sheikh Zayed Stadium,Abu Dhabi,Afghanistan,bat,Mohammad Nabi,Ahmed Shah Durrani,Aleem Dar,Izatullah Safi,RS Madugalle,Afghanistan,45,NA,NA,NA,Ahmed Shah Pakteen,Zimbabwe tour of United Arab Emirates,2,NA,NA,NA
1252060,6,Afghanistan,Zimbabwe,male,2020/21,2021-03-20,Sheikh Zayed Stadium,Abu Dhabi,Afghanistan,bat,Najibullah Zadran,Aleem Dar,Izatullah Safi,Ahmed Shah Pakteen,RS Madugalle,Afghanistan,47,NA,NA,NA,Ahmed Shah Durrani,Zimbabwe tour of United Arab Emirates,3,NA,NA,NA
1243392,6,India,England,male,2020/21,2021-03-20,Narendra Modi Stadium,Ahmedabad,England,field,B Kumar,AK Chaudhary,Nitin Menon,KN Ananthapadmanabhan,J Srinath,India,36,NA,NA,NA,VK Sharma,England tour of India,5,NA,NA,NA
1233979,6,New Zealand,Bangladesh,male,2020/21,2021-03-28,Seddon Park,Hamilton,New Zealand,bat,DP Conway,CB Gaffaney,SB Haig,WR Knights,JJ Crowe,New Zealand,66,NA,NA,NA,CM Brown,Bangladesh tour of New Zealand,1,NA,NA,NA
1233980,6,New Zealand,Bangladesh,male,2020/21,2021-03-30,McLean Park,Napier,Bangladesh,field,GD Phillips,CM Brown,WR Knights,CB Gaffaney,JJ Crowe,New Zealand,28,NA,NA,NA,SB Haig,Bangladesh tour of New Zealand,2,D/L,NA,NA
1233981,6,New Zealand,Bangladesh,male,2020/21,2021-04-01,Eden Park,Auckland,Bangladesh,field,FH Allen,CM Brown,CB Gaffaney,WR Knights,JJ Crowe,New Zealand,65,NA,NA,NA,A Mehrotra,Bangladesh tour of New Zealand,3,NA,NA,NA
1257404,6,Uganda,Namibia,male,2021,2021-04-03,Wanderers,Windhoek,Uganda,bat,MG Erasmus,A Louw,C Thorburn,NA,NA,Namibia,NA,7,NA,NA,NA,Uganda tour of Namibia,1,NA,NA,NA
1257405,6,Namibia,Uganda,male,2021,2021-04-05,"Wanderers Cricket Ground, Windhoek",Windhoek,Namibia,bat,JJ Smit,Claus Schumacher,Marthinus Louw,NA,NA,Namibia,20,NA,NA,NA,A Louw,Uganda tour of Namibia,2,D/L,NA,NA
1257406,6,Namibia,Uganda,male,2021,2021-04-05,"Wanderers Cricket Ground, Windhoek",Windhoek,Namibia,bat,CG Williams,A Louw,Claus Schumacher,NA,NA,Namibia,65,NA,NA,NA,Marthinus Louw,Uganda tour of Namibia,3,NA,NA,NA
1251575,6,South Africa,Pakistan,male,2021,2021-04-10,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,bat,Mohammad Rizwan,AT Holdstock,A Paleker,BP Jele,AJ Pycroft,Pakistan,NA,4,NA,NA,S George,Pakistan tour of South Africa,1,NA,NA,NA
1251576,6,Pakistan,South Africa,male,2021,2021-04-12,"The Wanderers Stadium, Johannesburg",Johannesburg,Pakistan,bat,GF Linde,AT Holdstock,BP Jele,S George,AJ Pycroft,South Africa,NA,6,NA,NA,A Paleker,Pakistan tour of South Africa,2,NA,NA,NA
1251577,6,South Africa,Pakistan,male,2021,2021-04-14,"SuperSport Park, Centurion",Centurion,Pakistan,field,Babar Azam,A Paleker,BP Jele,AT Holdstock,AJ Pycroft,Pakistan,NA,9,NA,NA,S George,Pakistan tour of South Africa,3,NA,NA,NA
1251578,6,South Africa,Pakistan,male,2021,2021-04-16,"SuperSport Park, Centurion",Centurion,Pakistan,field,Faheem Ashraf,AT Holdstock,S George,A Paleker,AJ Pycroft,Pakistan,NA,3,NA,NA,BP Jele,Pakistan tour of South Africa,4,NA,NA,NA
1257945,6,Netherlands,Nepal,male,2021,2021-04-17,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,field,K Bhurtel,BB Pradhan,DN Subedi,VK Jha,WC Labrooy,Nepal,NA,9,NA,NA,Sanjay Gurung,Nepal Tri-Nation T20I Series,1,NA,NA,NA
1257946,6,Netherlands,Malaysia,male,2021,2021-04-18,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Netherlands,bat,MP O'Dowd,HR Giri,VK Jha,BB Pradhan,WC Labrooy,Netherlands,15,NA,NA,NA,DN Subedi,Nepal Tri-Nation T20I Series,2,NA,NA,NA
1257947,6,Malaysia,Nepal,male,2021,2021-04-19,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,field,Karan KC,DN Subedi,Sanjay Gurung,BB Pradhan,WC Labrooy,Nepal,NA,9,NA,NA,HR Giri,Nepal Tri-Nation T20I Series,3,NA,NA,NA
1257948,6,Nepal,Netherlands,male,2021,2021-04-20,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,bat,BFW de Leede,BB Pradhan,VK Jha,DN Subedi,WC Labrooy,Netherlands,NA,3,NA,NA,Sanjay Gurung,Nepal Tri-Nation T20I Series,4,NA,NA,NA
1257183,6,Pakistan,Zimbabwe,male,2021,2021-04-21,Harare Sports Club,Harare,Zimbabwe,field,Mohammad Rizwan,I Chabi,L Rusere,C Phiri,AJ Pycroft,Pakistan,11,NA,NA,NA,F Mutizwa,Pakistan tour of Zimbabwe,1,NA,NA,NA
1257949,6,Netherlands,Malaysia,male,2021,2021-04-21,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Malaysia,field,TS Braat,DN Subedi,Sanjay Gurung,VK Jha,WC Labrooy,NA,NA,NA,tie,NA,HR Giri,Nepal Tri-Nation T20I Series,5,D/L,NA,NA
1257184,6,Zimbabwe,Pakistan,male,2021,2021-04-23,Harare Sports Club,Harare,Pakistan,field,LM Jongwe,I Chabi,L Rusere,F Mutizwa,AJ Pycroft,Zimbabwe,19,NA,NA,NA,C Phiri,Pakistan tour of Zimbabwe,2,NA,NA,NA
1257950,6,Nepal,Malaysia,male,2021,2021-04-22,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Malaysia,field,Sompal Kami,BB Pradhan,VK Jha,Sanjay Gurung,WC Labrooy,Nepal,69,NA,NA,NA,HR Giri,Nepal Tri-Nation T20I Series,6,NA,NA,NA
1257951,6,Nepal,Netherlands,male,2021,2021-04-24,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Netherlands,field,Karan KC,BB Pradhan,DN Subedi,VK Jha,WC Labrooy,Nepal,142,NA,NA,NA,Sanjay Gurung,Nepal Tri-Nation T20I Series,NA,NA,NA,NA
1257185,6,Pakistan,Zimbabwe,male,2021,2021-04-25,Harare Sports Club,Harare,Pakistan,bat,Hasan Ali,I Chabi,L Rusere,C Phiri,AJ Pycroft,Pakistan,24,NA,NA,NA,F Mutizwa,Pakistan tour of Zimbabwe,3,NA,NA,NA
1263708,6,Luxembourg,Czech Republic,male,2021,2021-05-21,"Scott Page Field, Vinor",Prague,Czech Republic,field,NA,P Vincent,S Tripp,NA,NA,Czech Republic,NA,9,NA,NA,J Foster,Central Europe Cup,1,NA,NA,NA
1263710,6,Austria,Czech Republic,male,2021,2021-05-22,"Scott Page Field, Vinor",Prague,Czech Republic,field,NA,J Foster,S Tripp,NA,NA,Austria,78,NA,NA,NA,P Vincent,Central Europe Cup,3,NA,NA,NA
1263711,6,Czech Republic,Luxembourg,male,2021,2021-05-22,"Scott Page Field, Vinor",Prague,Luxembourg,field,NA,P Vincent,S Tripp,NA,NA,Luxembourg,NA,6,NA,NA,J Foster,Central Europe Cup,4,NA,NA,NA
1263712,6,Austria,Luxembourg,male,2021,2021-05-23,"Scott Page Field, Vinor",Prague,Austria,bat,NA,J Foster,S Tripp,NA,NA,Luxembourg,NA,5,NA,NA,P Vincent,Central Europe Cup,5,NA,NA,NA
1263713,6,Czech Republic,Austria,male,2021,2021-05-23,"Scott Page Field, Vinor",Prague,Czech Republic,bat,NA,J Foster,S Tripp,NA,NA,Austria,NA,4,NA,NA,P Vincent,Central Europe Cup,6,D/L,NA,NA
1249206,6,Sri Lanka,England,male,2021,2021-06-23,"Sophia Gardens, Cardiff",Cardiff,Sri Lanka,bat,JC Buttler,DJ Millns,MJ Saggers,M Burns,Phil Whitticase,England,NA,8,NA,NA,S Redfern,Sri Lanka tour of England,1,NA,NA,NA
1267304,6,Greece,Romania,male,2021,2021-06-24,"National Sports Academy, Sofia",Sofia,Greece,bat,R Satheesan,NA,NA,NA,NA,Romania,NA,3,NA,NA,NA,Sofia Twenty20,2,NA,NA,NA
1267307,6,Bulgaria,Romania,male,2021,2021-06-25,"National Sports Academy, Sofia",Sofia,Bulgaria,bat,Taranjeet Singh,NA,NA,NA,NA,Romania,NA,7,NA,NA,NA,Sofia Twenty20,4,NA,NA,NA
1267308,6,Romania,Serbia,male,2021,2021-06-25,"National Sports Academy, Sofia",Sofia,Romania,bat,S Thakur,NA,NA,NA,NA,Romania,91,NA,NA,NA,NA,Sofia Twenty20,5,NA,NA,NA
1263154,6,West Indies,South Africa,male,2021,2021-07-01,"National Cricket Stadium, St George's, Grenada",St George's,South Africa,field,KA Pollard,LS Reifer,PA Gustard,GO Brathwaite,RB Richardson,West Indies,21,NA,NA,NA,JS Wilson,South Africa tour of West Indies,4,NA,NA,NA
1263155,6,South Africa,West Indies,male,2021,2021-07-03,"National Cricket Stadium, St George's, Grenada",St George's,South Africa,bat,AK Markram,GO Brathwaite,JS Wilson,LS Reifer,RB Richardson,South Africa,25,NA,NA,NA,N Duguid,South Africa tour of West Indies,5,NA,NA,NA
1268192,6,Belgium,Malta,male,2021,2021-07-10,Marsa Sports Club,Marsa,Belgium,bat,NA,NA,NA,NA,NA,Belgium,39,NA,NA,NA,NA,Belgium tour of Malta,5,NA,NA,NA
1263159,6,Australia,West Indies,male,2021,2021-07-14,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,Australia,bat,MR Marsh,GO Brathwaite,PA Gustard,JS Wilson,RB Richardson,Australia,4,NA,NA,NA,N Duguid,Australia tour of West Indies,4,NA,NA,NA
1251953,6,South Africa,Ireland,male,2021,2021-07-19,"The Village, Malahide, Dublin",Dublin,Ireland,field,T Shamsi,AJ Neill,M Hawthorne,PA Reynolds,K Gallagher,South Africa,33,NA,NA,NA,R Black,South Africa tour of Ireland,1,NA,NA,NA
1251954,6,South Africa,Ireland,male,2021,2021-07-22,"Civil Service Cricket Club, Stormont, Belfast",Belfast,South Africa,bat,DA Miller,PA Reynolds,R Black,AJ Neill,K Gallagher,South Africa,42,NA,NA,NA,M Hawthorne,South Africa tour of Ireland,2,NA,NA,NA
1262758,6,India,Sri Lanka,male,2021,2021-07-25,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,field,B Kumar,HDPK Dharmasena,RR Wimalasiri,RSA Palliyaguruge,RS Madugalle,India,38,NA,NA,NA,LE Hannibal,India tour of Sri Lanka,1,NA,NA,NA
1267682,6,Zimbabwe,Bangladesh,male,2021,2021-07-25,Harare Sports Club,Harare,Zimbabwe,bat,Soumya Sarkar,I Chabi,L Rusere,F Mutizwa,AJ Pycroft,Bangladesh,NA,5,NA,NA,C Phiri,Bangladesh tour of Zimbabwe,3,NA,NA,NA
